year;month;day;dep_time;sched_dep_time;dep_delay;arr_time;sched_arr_time;arr_delay;carrier;flight;tailnum;origin;dest;air_time;distance;hour;minute;time_hour
2013; 7;25;1942;1905; 37;2116;2108;  8;9E;3525;N922XJ;JFK;ORD;110; 740;19; 5;2013-07-25T23:00:00Z
2013;11;26;1210;1205;  5;1333;1325;  8;WN; 632;N758SW;EWR;MDW;121; 711;12; 5;2013-11-26T17:00:00Z
2013; 9;20;NA;1159;NA;NA;1309;NA;MQ;3386;N816MQ;JFK;DCA;NA; 213;11;59;2013-09-20T15:00:00Z
2013; 7;17;1037;1028;  9;1257;1339;-42;UA;1150;N37462;EWR;SFO;302;2565;10;28;2013-07-17T14:00:00Z
2013;11;11; 751; 759; -8;1055;1102; -7;UA; 450;N834UA;EWR;DFW;203;1372; 7;59;2013-11-11T12:00:00Z
2013; 5;16;2107;2055; 12;2242;2215; 27;MQ;3744;N501MQ;EWR;ORD;111; 719;20;55;2013-05-17T00:00:00Z
2013; 5;18;1457;1500; -3;1710;1732;-22;DL;2347;N627DL;LGA;ATL;103; 762;15; 0;2013-05-18T19:00:00Z
2013; 5;27;1601;1500; 61;1733;1622; 71;US;2179;N754UW;LGA;DCA; 43; 214;15; 0;2013-05-27T19:00:00Z
2013;11; 2;1557;1600; -3;1830;1905;-35;AA;1156;N3KHAA;LGA;DFW;197;1389;16; 0;2013-11-02T20:00:00Z
2013; 7; 3;1858;1830; 28;2117;2055; 22;WN;1454;N452WN;EWR;MSY;165;1167;18;30;2013-07-03T22:00:00Z
2013;11; 4; 657; 701; -4; 821; 831;-10;B6;2702;N510JB;JFK;BUF; 55; 301; 7; 1;2013-11-04T12:00:00Z
2013; 8;19; 629; 630; -1; 838; 837;  1;US;2085;N172US;LGA;CLT; 98; 544; 6;30;2013-08-19T10:00:00Z
2013;10;23; 755; 755;  0;1019;1017;  2;UA; 561;N563UA;LGA;DEN;224;1620; 7;55;2013-10-23T11:00:00Z
2013; 5; 8;1245;1245;  0;1533;1543;-10;B6; 505;N624JB;EWR;FLL;149;1065;12;45;2013-05-08T16:00:00Z
2013; 9;20; 630; 630;  0; 857; 857;  0;B6; 211;N641JB;JFK;LAS;297;2248; 6;30;2013-09-20T10:00:00Z
2013;12;14;1237;1237;  0;1605;1540; 25;UA; 701;N401UA;EWR;IAH;222;1400;12;37;2013-12-14T17:00:00Z
2013; 6;11;1720;1715;  5;1851;1900; -9;AA;2019;N4UBAA;LGA;STL;125; 888;17;15;2013-06-11T21:00:00Z
2013; 4;29;2011;2018; -7;2314;2322; -8;UA; 459;N430UA;EWR;FLL;152;1065;20;18;2013-04-30T00:00:00Z
2013; 5;19;2155;1830;205;2331;1940;231;MQ;3944;N850MQ;JFK;BWI; 40; 184;18;30;2013-05-19T22:00:00Z
2013; 1;25; 602; 600;  2; 835; 859;-24;B6; 507;N613JB;EWR;FLL;138;1065; 6; 0;2013-01-25T11:00:00Z
2013;11;24; 819; 820; -1; 920; 940;-20;MQ;3370;N817MQ;JFK;DCA; 46; 213; 8;20;2013-11-24T13:00:00Z
2013; 3;19;1912;1745; 87;2158;2020; 98;MQ;4413;N725MQ;LGA;XNA;190;1147;17;45;2013-03-19T21:00:00Z
2013;12;23; 659; 700; -1; 959;1007; -8;DL;2505;N351NW;LGA;PBI;151;1035; 7; 0;2013-12-23T12:00:00Z
2013; 1;24; 742; 635; 67;1030; 953; 37;UA; 910;N819UA;EWR;AUS;211;1504; 6;35;2013-01-24T11:00:00Z
2013;11;12; 757; 807;-10;1115;1112;  3;DL;1271;N969DL;JFK;FLL;160;1069; 8; 7;2013-11-12T13:00:00Z
2013; 3;29;1751;1730; 21;2013;1957; 16;F9; 797;N218FR;LGA;DEN;227;1620;17;30;2013-03-29T21:00:00Z
2013; 4;22;1640;1630; 10;1807;1811; -4;UA; 586;N801UA;EWR;CLE; 70; 404;16;30;2013-04-22T20:00:00Z
2013; 4;29; 706; 710; -4; 952;1002;-10;UA;1718;N37298;EWR;TPA;148; 997; 7;10;2013-04-29T11:00:00Z
2013;12;13;1023;1027; -4;1150;1156; -6;EV;4187;N10575;EWR;BNA;120; 748;10;27;2013-12-13T15:00:00Z
2013; 1;27;1553;1554; -1;1809;1728; 41;UA; 562;N459UA;EWR;ORD;138; 719;15;54;2013-01-27T20:00:00Z
2013; 1;23;1601;1545; 16;1738;1703; 35;9E;3635;N8930E;JFK;BWI; 43; 184;15;45;2013-01-23T20:00:00Z
2013;11; 3;1050;1059; -9;1227;1254;-27;MQ;3281;N817MQ;LGA;CMH; 80; 479;10;59;2013-11-03T15:00:00Z
2013; 2;19;1334;1330;  4;1716;1710;  6;WN;2058;N242WN;EWR;PHX;320;2133;13;30;2013-02-19T18:00:00Z
2013; 9; 7;1345;1345;  0;1610;1633;-23;B6; 581;N554JB;JFK;HOU;181;1428;13;45;2013-09-07T17:00:00Z
2013; 6; 1;1216;1210;  6;1408;1425;-17;UA;1625;N24702;EWR;DEN;214;1605;12;10;2013-06-01T16:00:00Z
2013; 8; 9;1838;1840; -2;2111;2109;  2;9E;4245;N8936A;JFK;CHS; 98; 636;18;40;2013-08-09T22:00:00Z
2013; 3; 6;2035;2040; -5;2334;2343; -9;B6; 629;N309JB;JFK;HOU;196;1428;20;40;2013-03-07T01:00:00Z
2013;11;26; 955;1001; -6;1314;1322; -8;UA; 418;N553UA;EWR;SFO;338;2565;10; 1;2013-11-26T15:00:00Z
2013; 2;20;1759;1804; -5;1949;1942;  7;UA;1651;N72405;EWR;CLE; 69; 404;18; 4;2013-02-20T23:00:00Z
2013; 2;15;1149;1150; -1;1328;1345;-17;MQ;4646;N509MQ;LGA;MSP;141;1020;11;50;2013-02-15T16:00:00Z
2013;11; 8; 846; 829; 17;1046;1029; 17;MQ;3478;N528MQ;LGA;DTW; 80; 502; 8;29;2013-11-08T13:00:00Z
2013;11;10;1739;1725; 14;1916;1915;  1;WN;3069;N494WN;EWR;STL;136; 872;17;25;2013-11-10T22:00:00Z
2013; 9;20;1818;1820; -2;2043;2145;-62;DL;  83;N966DL;JFK;MIA;128;1089;18;20;2013-09-20T22:00:00Z
2013;11;18; 758; 800; -2;1010;1016; -6;9E;2921;N919XJ;JFK;MSP;166;1029; 8; 0;2013-11-18T13:00:00Z
2013; 6; 4;1253;1300; -7;1409;1409;  0;US;2128;N946UW;LGA;BOS; 39; 184;13; 0;2013-06-04T17:00:00Z
2013; 6; 5; 849; 900;-11;1026;1038;-12;UA; 451;N833UA;LGA;ORD;115; 733; 9; 0;2013-06-05T13:00:00Z
2013; 4;15;2049;2100;-11;2200;2215;-15;US;2191;N745VJ;LGA;DCA; 45; 214;21; 0;2013-04-16T01:00:00Z
2013; 3;29;1632;1645;-13;1750;1800;-10;EV;4216;N11551;EWR;BUF; 54; 282;16;45;2013-03-29T20:00:00Z
2013; 3;21;1320;1330;-10;1633;1629;  4;B6; 431;N603JB;LGA;SRQ;150;1047;13;30;2013-03-21T17:00:00Z
2013; 3; 2;1821;1829; -8;2013;2032;-19;US;1973;N540UW;EWR;CLT; 86; 529;18;29;2013-03-02T23:00:00Z
2013; 2; 1;1001;1005; -4;1236;1303;-27;DL;1529;N3732J;JFK;LAS;312;2248;10; 5;2013-02-01T15:00:00Z
2013; 7;29; 826; 830; -4;1035;1039; -4;EV;4419;N11119;EWR;XNA;163;1131; 8;30;2013-07-29T12:00:00Z
2013; 9; 8;1126;1130; -4;1311;1320; -9;DL; 667;N320US;EWR;MSP;148;1008;11;30;2013-09-08T15:00:00Z
2013; 8; 8;2032;1800;152;2301;1958;183;EV;4410;N15912;EWR;CAE; 85; 602;18; 0;2013-08-08T22:00:00Z
2013; 3;24; 600; 605; -5; 857; 907;-10;B6; 501;N653JB;JFK;FLL;154;1069; 6; 5;2013-03-24T10:00:00Z
2013; 9;19;  10;2103;187; 109;2226;163;EV;4119;N16918;EWR;RIC; 43; 277;21; 3;2013-09-20T01:00:00Z
2013; 9; 9;1722;1730; -8;1835;1847;-12;B6;1516;N354JB;JFK;SYR; 42; 209;17;30;2013-09-09T21:00:00Z
2013; 6; 4;1012;1015; -3;1214;1207;  7;US;1444;N710UW;JFK;CLT; 87; 541;10;15;2013-06-04T14:00:00Z
2013;12; 3; 942; 921; 21;1316;1235; 41;B6; 223;N646JB;JFK;LAX;366;2475; 9;21;2013-12-03T14:00:00Z
2013; 9;20;1754;1755; -1;2033;2055;-22;AA;1185;N3GVAA;LGA;DFW;194;1389;17;55;2013-09-20T21:00:00Z
2013; 7;15;1238;1241; -3;1502;1518;-16;B6; 927;N763JB;EWR;MCO;123; 937;12;41;2013-07-15T16:00:00Z
2013;11;18;1555;1600; -5;1832;1841; -9;DL; 847;N921DL;LGA;ATL;120; 762;16; 0;2013-11-18T21:00:00Z
2013;12;11; 622; 630; -8; 929; 935; -6;UA;1454;N39726;LGA;IAH;230;1416; 6;30;2013-12-11T11:00:00Z
2013; 5;22; 549; 600;-11; 839; 854;-15;B6; 371;N639JB;LGA;FLL;148;1076; 6; 0;2013-05-22T10:00:00Z
2013; 5; 1;1754;1800; -6;1858;1950;-52;AA; 353;N425AA;LGA;ORD;102; 733;18; 0;2013-05-01T22:00:00Z
2013; 8;27; 623; 630; -7; 800; 813;-13;EV;4334;N12922;EWR;CMH; 71; 463; 6;30;2013-08-27T10:00:00Z
2013; 5;20; 518; 515;  3; 755; 811;-16;UA;1430;N62631;EWR;IAH;183;1400; 5;15;2013-05-20T09:00:00Z
2013;10;19; 827; 830; -3;1135;1145;-10;AA;2267;N3ATAA;LGA;MIA;166;1096; 8;30;2013-10-19T12:00:00Z
2013;10;11; 958;1000; -2;1248;1244;  4;DL;1847;N905DL;LGA;ATL;102; 762;10; 0;2013-10-11T14:00:00Z
2013; 9;10;1748;1800;-12;1940;2001;-21;DL;2331;N341NB;LGA;DTW; 74; 502;18; 0;2013-09-10T22:00:00Z
2013; 3;17;1237;1245; -8;1336;1350;-14;AA;1850;N3BVAA;JFK;BOS; 40; 187;12;45;2013-03-17T16:00:00Z
2013;12;11; 752; 754; -2;1058;1054;  4;UA;1115;N37408;EWR;TPA;158; 997; 7;54;2013-12-11T12:00:00Z
2013; 8;10;1822;1829; -7;1931;1956;-25;EV;4131;N13123;EWR;RIC; 51; 277;18;29;2013-08-10T22:00:00Z
2013;11;29;1422;1429; -7;1636;1703;-27;B6; 477;N358JB;JFK;JAX;119; 828;14;29;2013-11-29T19:00:00Z
2013; 1; 6;1247;1230; 17;1440;1427; 13;EV;4640;N14570;EWR;DAY; 93; 533;12;30;2013-01-06T17:00:00Z
2013;10; 7;NA;1456;NA;NA;1657;NA;EV;4144;N36915;EWR;CHS;NA; 628;14;56;2013-10-07T18:00:00Z
2013; 8;16;1743;1731; 12;1858;1857;  1;UA; 532;N468UA;EWR;BOS; 47; 200;17;31;2013-08-16T21:00:00Z
2013; 1;10; 629; 636; -7; 748; 808;-20;EV;3839;N11194;EWR;BNA;114; 748; 6;36;2013-01-10T11:00:00Z
2013; 1;21; 714; 705;  9;1036;1021; 15;B6; 981;N607JB;JFK;FLL;158;1069; 7; 5;2013-01-21T12:00:00Z
2013; 3;12; 740; 745; -5;1006;1011; -5;DL; 807;N345NB;EWR;ATL;122; 746; 7;45;2013-03-12T11:00:00Z
2013; 5;26;1028;1025;  3;1121;1140;-19;UA;1150;N38403;EWR;BOS; 38; 200;10;25;2013-05-26T14:00:00Z
2013;12; 1; 757; 803; -6;1020;1032;-12;UA; 561;N575UA;LGA;DEN;230;1620; 8; 3;2013-12-01T13:00:00Z
2013;11;12; 859; 859;  0;1237;1159; 38;AA;1121;N3FHAA;LGA;DFW;209;1389; 8;59;2013-11-12T13:00:00Z
2013;12; 3;1603;1610; -7;1901;1925;-24;UA; 375;N479UA;EWR;SEA;335;2402;16;10;2013-12-03T21:00:00Z
2013;11;23;1824;1829; -5;1946;1945;  1;EV;3811;N13994;EWR;BUF; 55; 282;18;29;2013-11-23T23:00:00Z
2013; 1; 6;1300;1259;  1;1422;1418;  4;B6;  32;N198JB;JFK;ROC; 57; 264;12;59;2013-01-06T17:00:00Z
2013; 2;20;1017;1030;-13;1156;1215;-19;MQ;4471;N730MQ;LGA;RDU; 73; 431;10;30;2013-02-20T15:00:00Z
2013;11; 8;1958;2000; -2;2315;2315;  0;VX; 415;N632VA;JFK;LAX;343;2475;20; 0;2013-11-09T01:00:00Z
2013; 6;17;1454;1455; -1;1800;1830;-30;AA; 779;N3GCAA;LGA;MIA;149;1096;14;55;2013-06-17T18:00:00Z
2013; 8;12;1511;1520; -9;1654;1705;-11;AA;2223;N579AA;LGA;STL;136; 888;15;20;2013-08-12T19:00:00Z
2013; 3;10;1339;1335;  4;1830;1836; -6;UA;  15;N77066;EWR;HNL;635;4963;13;35;2013-03-10T17:00:00Z
2013; 9;27;1122;1128; -6;1220;1230;-10;B6;2380;N274JB;EWR;BOS; 40; 200;11;28;2013-09-27T15:00:00Z
2013;10;29; 910; 850; 20;1022;1028; -6;EV;5286;N752EV;LGA;BTV; 42; 258; 8;50;2013-10-29T12:00:00Z
2013;10;27;1848;1850; -2;2209;2200;  9;AA; 119;N3BLAA;EWR;LAX;331;2454;18;50;2013-10-27T22:00:00Z
2013; 1;26;2133;2140; -7;2254;2306;-12;B6; 104;N284JB;JFK;BUF; 64; 301;21;40;2013-01-27T02:00:00Z
2013; 8;22;1222;1200; 22;1422;1355; 27;US;1979;N194UW;JFK;CLT; 86; 541;12; 0;2013-08-22T16:00:00Z
2013; 6;10; 650; 700;-10; 937; 930;  7;DL;1547;N618DL;LGA;ATL;129; 762; 7; 0;2013-06-10T11:00:00Z
2013;10; 9;1751;1729; 22;1938;1937;  1;EV;3849;N16961;EWR;CVG; 85; 569;17;29;2013-10-09T21:00:00Z
2013; 3;24;1407;1355; 12;1616;1610;  6;WN;1739;N723SW;EWR;PHX;293;2133;13;55;2013-03-24T17:00:00Z
2013; 7;13;1326;1330; -4;1615;1638;-23;B6; 431;N579JB;LGA;SRQ;152;1047;13;30;2013-07-13T17:00:00Z
2013;11;17;1512;1455; 17;1755;1750;  5;MQ;3070;N520MQ;JFK;TPA;138;1005;14;55;2013-11-17T19:00:00Z
2013; 9;19;1238;1240; -2;1418;1439;-21;EV;5067;N755EV;EWR;DTW; 81; 488;12;40;2013-09-19T16:00:00Z
2013; 9; 4;1749;1754; -5;1925;1955;-30;DL;1321;N361NW;EWR;MSP;143;1008;17;54;2013-09-04T21:00:00Z
2013;12;10;1542;1544; -2;1748;1750; -2;US;1767;N102UW;LGA;CLT;105; 544;15;44;2013-12-10T20:00:00Z
2013; 6;28;1059;1100; -1;1349;1359;-10;DL;2445;N920DE;LGA;MCO;139; 950;11; 0;2013-06-28T15:00:00Z
2013; 6;15;1446;1452; -6;1637;1709;-32;B6; 119;N228JB;JFK;MSY;153;1182;14;52;2013-06-15T18:00:00Z
2013; 4;21;2105;1925;100;2239;2122; 77;9E;3525;N921XJ;JFK;ORD;116; 740;19;25;2013-04-21T23:00:00Z
2013; 4;12; 933; 922; 11;1339;1326; 13;UA;1519;N14704;EWR;STT;202;1634; 9;22;2013-04-12T13:00:00Z
2013; 8;20; 627; 630; -3; 819; 825; -6;MQ;3676;N530MQ;LGA;CLT; 87; 544; 6;30;2013-08-20T10:00:00Z
2013; 8; 8;2238;2155; 43; 141;  43; 58;B6; 425;N641JB;JFK;TPA;128;1005;21;55;2013-08-09T01:00:00Z
2013; 9;13; 940; 940;  0;1104;1110; -6;WN; 102;N262WN;LGA;MDW;110; 725; 9;40;2013-09-13T13:00:00Z
2013; 4; 7; 817; 820; -3; 915; 944;-29;9E;4051;N8475B;JFK;BWI; 38; 184; 8;20;2013-04-07T12:00:00Z
2013; 1;29;1724;1727; -3;2040;2040;  0;UA;1100;N76505;EWR;SEA;357;2402;17;27;2013-01-29T22:00:00Z
2013; 7;17;2101;2059;  2;2318;  12;-54;UA;1439;N12238;EWR;LAX;291;2454;20;59;2013-07-18T00:00:00Z
2013; 6;20;1842;1823; 19;2100;2042; 18;UA; 525;N474UA;EWR;DEN;207;1605;18;23;2013-06-20T22:00:00Z
2013;10; 9;1339;1350;-11;1457;1526;-29;EV;5181;N717EV;LGA;MSN;102; 812;13;50;2013-10-09T17:00:00Z
2013; 4;19;NA;2130;NA;NA;2300;NA;MQ;4617;N521MQ;LGA;RDU;NA; 431;21;30;2013-04-20T01:00:00Z
2013; 3;13; 627; 630; -3; 806; 820;-14;WN; 112;N8316H;LGA;STL;128; 888; 6;30;2013-03-13T10:00:00Z
2013; 1;23;1950;2000;-10;2046;2114;-28;US;2142;N952UW;LGA;BOS; 33; 184;20; 0;2013-01-24T01:00:00Z
2013;12;23;1653;1515; 98;1945;1833; 72;UA;1600;N17104;EWR;LAX;330;2454;15;15;2013-12-23T20:00:00Z
2013; 7;11; 650; 600; 50; 919; 834; 45;B6;  27;N709JB;EWR;MCO;124; 937; 6; 0;2013-07-11T10:00:00Z
2013; 4;12;1024; 755;149;1221;1018;123;9E;3353;N931XJ;JFK;DTW; 82; 509; 7;55;2013-04-12T11:00:00Z
2013;12;18; 751; 750;  1;1239;1255;-16;AA; 936;N5FLAA;JFK;STT;200;1623; 7;50;2013-12-18T12:00:00Z
2013; 3;18;1755;1705; 50;2058;2010; 48;AA;1905;N560AA;EWR;DFW;211;1372;17; 5;2013-03-18T21:00:00Z
2013;10; 9;1919;1919;  0;2230;2234; -4;B6;  71;N603JB;JFK;SLC;268;1990;19;19;2013-10-09T23:00:00Z
2013; 9;12; 752; 800; -8; 858; 918;-20;US;2171;N768US;LGA;DCA; 47; 214; 8; 0;2013-09-12T12:00:00Z
2013; 5;29;1901;1905; -4;2129;2209;-40;B6;  75;N527JB;JFK;TPA;130;1005;19; 5;2013-05-29T23:00:00Z
2013; 6; 6;1649;1659;-10;1942;1959;-17;AA;1905;N567AA;EWR;DFW;195;1372;16;59;2013-06-06T20:00:00Z
2013; 5;11;1051;1059; -8;1216;1217; -1;EV;4391;N15555;EWR;BNA;124; 748;10;59;2013-05-11T14:00:00Z
2013; 4;26;2020;2025; -5;2318;2304; 14;B6;1505;N558JB;JFK;ABQ;258;1826;20;25;2013-04-27T00:00:00Z
2013; 6; 6; 551; 600; -9; 829; 810; 19;MQ;4650;N502MQ;LGA;ATL;120; 762; 6; 0;2013-06-06T10:00:00Z
2013; 1;15;1857;1904; -7;2029;2026;  3;EV;4131;N11189;EWR;RIC; 56; 277;19; 4;2013-01-16T00:00:00Z
2013; 4;12; 833; 810; 23;1043;1037;  6;9E;3538;N919XJ;JFK;MSP;140;1029; 8;10;2013-04-12T12:00:00Z
2013; 2;20;1811;1820; -9;1946;1950; -4;9E;3843;N8525B;JFK;SYR; 51; 209;18;20;2013-02-20T23:00:00Z
2013; 4; 4; 557; 600; -3; 915; 925;-10;UA; 303;N596UA;JFK;SFO;345;2586; 6; 0;2013-04-04T10:00:00Z
2013;10; 3;1126;1135; -9;1327;1343;-16;DL;2219;N923DL;LGA;MSP;142;1020;11;35;2013-10-03T15:00:00Z
2013;12;12;1621;1630; -9;1809;1816; -7;9E;3357;N602LR;LGA;BNA;120; 764;16;30;2013-12-12T21:00:00Z
2013;12;15;1626;1530; 56;1945;1829; 76;B6;  83;N779JB;JFK;MCO;162; 944;15;30;2013-12-15T20:00:00Z
2013; 3;16;1749;1755; -6;2132;2114; 18;B6; 675;N641JB;JFK;LAX;364;2475;17;55;2013-03-16T21:00:00Z
2013; 2; 8;NA;2005;NA;NA;2311;NA;UA; 754;NA;EWR;TPA;NA; 997;20; 5;2013-02-09T01:00:00Z
2013;11;16;1602;1610; -8;1814;1824;-10;DL;1619;N995DL;LGA;MSP;166;1020;16;10;2013-11-16T21:00:00Z
2013; 8;12; 706; 709; -3;1008; 959;  9;UA;1665;N76269;EWR;LAX;338;2454; 7; 9;2013-08-12T11:00:00Z
2013; 3;24; 559; 610;-11; 904; 915;-11;AA;1837;N3FNAA;LGA;MIA;163;1096; 6;10;2013-03-24T10:00:00Z
2013; 8; 9; 652; 700; -8; 922; 947;-25;DL;2285;N983DL;LGA;MCO;123; 950; 7; 0;2013-08-09T11:00:00Z
2013; 9;30;1355;1359; -4;1625;1703;-38;B6; 213;N587JB;JFK;LGB;305;2465;13;59;2013-09-30T17:00:00Z
2013; 3;26;1638;1640; -2;1833;1857;-24;9E;3442;N932XJ;JFK;CVG; 95; 589;16;40;2013-03-26T20:00:00Z
2013; 8;15;2030;2030;  0;2121;2156;-35;9E;4218;N8416B;JFK;PHL; 27;  94;20;30;2013-08-16T00:00:00Z
2013; 1; 8;1401;1405; -4;1651;1705;-14;B6;  63;N508JB;JFK;TPA;152;1005;14; 5;2013-01-08T19:00:00Z
2013; 7; 5;1838;1825; 13;2118;2134;-16;UA;1680;N73406;EWR;MIA;143;1085;18;25;2013-07-05T22:00:00Z
2013; 3;13;1455;1500; -5;1544;1608;-24;US;2132;N958UW;LGA;BOS; 35; 184;15; 0;2013-03-13T19:00:00Z
2013;11;19;1552;1600; -8;1857;1905; -8;AA;1156;N3ESAA;LGA;DFW;202;1389;16; 0;2013-11-19T21:00:00Z
2013; 4;14; 829; 830; -1;1043;1048; -5;EV;5363;N753EV;LGA;MEM;162; 963; 8;30;2013-04-14T12:00:00Z
2013;11;15;1929;1935; -6;2239;2235;  4;DL;1435;N332NB;LGA;TPA;152;1010;19;35;2013-11-16T00:00:00Z
2013; 1;31;1059;1100; -1;1356;1420;-24;DL;1275;N3760C;JFK;SLC;273;1990;11; 0;2013-01-31T16:00:00Z
2013; 4;21;1446;1455; -9;1716;1719; -3;B6; 119;N296JB;JFK;MSY;178;1182;14;55;2013-04-21T18:00:00Z
2013;10;21; 557; 600; -3; 710; 711; -1;EV;4533;N14168;EWR;BUF; 52; 282; 6; 0;2013-10-21T10:00:00Z
2013; 2; 2;1021;1025; -4;1106;1131;-25;B6;1026;N729JB;JFK;BOS; 32; 187;10;25;2013-02-02T15:00:00Z
2013; 5;28;1740;1655; 45;2041;2005; 36;VX; 413;N641VA;JFK;LAX;332;2475;16;55;2013-05-28T20:00:00Z
2013;10; 7;1340;1345; -5;1616;1633;-17;B6; 581;N606JB;JFK;HOU;200;1428;13;45;2013-10-07T17:00:00Z
2013; 8;25;1309;1255; 14;1538;1541; -3;UA;1641;N33103;EWR;MCO;118; 937;12;55;2013-08-25T16:00:00Z
2013;12;30;2132;2115; 17;  36;  31;  5;UA; 431;N480UA;EWR;FLL;167;1065;21;15;2013-12-31T02:00:00Z
2013; 2; 6;1653;1659; -6;1752;1822;-30;UA; 357;N429UA;EWR;BOS; 41; 200;16;59;2013-02-06T21:00:00Z
2013; 4;28;1722;1730; -8;2010;2023;-13;B6; 547;N746JB;EWR;PBI;142;1023;17;30;2013-04-28T21:00:00Z
2013; 9; 2;NA;1559;NA;NA;1805;NA;EV;5037;N750EV;LGA;CMH;NA; 479;15;59;2013-09-02T19:00:00Z
2013; 5;19; 759; 805; -6;1041;1102;-21;DL;1109;N983DL;LGA;TPA;139;1010; 8; 5;2013-05-19T12:00:00Z
2013; 4;30;1612;1615; -3;1830;1932;-62;UA; 149;N73275;EWR;SAN;296;2425;16;15;2013-04-30T20:00:00Z
2013; 7;20;1603;1556;  7;1829;1848;-19;UA; 376;N578UA;EWR;TPA;132; 997;15;56;2013-07-20T19:00:00Z
2013; 5;27;1214;1219; -5;1437;1446; -9;UA;1635;N77520;EWR;PHX;308;2133;12;19;2013-05-27T16:00:00Z
2013; 2;28;1252;1300; -8;1508;1530;-22;EV;4950;N707EV;EWR;ATL;114; 746;13; 0;2013-02-28T18:00:00Z
2013; 8;24; 856; 900; -4;1002;1032;-30;UA; 544;N533UA;LGA;ORD;102; 733; 9; 0;2013-08-24T13:00:00Z
2013; 6;12; 728; 735; -7; 951;1005;-14;AA;1949;N3KJAA;JFK;LAS;300;2248; 7;35;2013-06-12T11:00:00Z
2013; 1;30;2003;1840; 83;2154;2020; 94;MQ;3730;N534MQ;EWR;ORD;112; 719;18;40;2013-01-30T23:00:00Z
2013; 5;30;1938;1815; 83;2114;1955; 79;MQ;3730;N522MQ;EWR;ORD;103; 719;18;15;2013-05-30T22:00:00Z
2013; 2;23; 941; 945; -4;1113;1130;-17;AA; 319;N4YEAA;LGA;ORD;125; 733; 9;45;2013-02-23T14:00:00Z
2013;12;23;1707;1520;107;1927;1700;147;MQ;3493;N518MQ;LGA;CLE; 71; 419;15;20;2013-12-23T20:00:00Z
2013; 9;14;1910;1900; 10;2208;2225;-17;DL;1465;N704X;JFK;SFO;325;2586;19; 0;2013-09-14T23:00:00Z
2013; 1;11;1152;1200; -8;1313;1315; -2;EV;4349;N12569;EWR;ORF; 55; 284;12; 0;2013-01-11T17:00:00Z
2013; 6;12; 911; 915; -4;1017;1033;-16;9E;4258;N8506C;JFK;BWI; 36; 184; 9;15;2013-06-12T13:00:00Z
2013; 5;20;1636;1635;  1;1937;1954;-17;B6;  15;N516JB;JFK;FLL;152;1069;16;35;2013-05-20T20:00:00Z
2013; 7;26; 646; 650; -4; 802; 812;-10;UA;1106;N33264;EWR;BOS; 54; 200; 6;50;2013-07-26T10:00:00Z
2013;12;17;NA;2100;NA;NA;2317;NA;9E;4010;NA;LGA;CVG;NA; 585;21; 0;2013-12-18T02:00:00Z
2013; 4;17; 606; 612; -6; 723; 725; -2;EV;4264;N14905;EWR;IAD; 48; 212; 6;12;2013-04-17T10:00:00Z
2013; 3;14;1606;1545; 21;1927;1921;  6;DL;1773;N644DL;JFK;SLC;276;1990;15;45;2013-03-14T19:00:00Z
2013;11; 6;2141;2152;-11;2328;2342;-14;EV;4672;N48901;EWR;STL;144; 872;21;52;2013-11-07T02:00:00Z
2013;12; 5; 744; 754;-10; 915; 944;-29;EV;4548;N11121;EWR;RDU; 65; 416; 7;54;2013-12-05T12:00:00Z
2013; 4;30;1800;1800;  0;1903;1919;-16;US;2138;N946UW;LGA;BOS; 33; 184;18; 0;2013-04-30T22:00:00Z
2013;11;19; 918; 929;-11;1231;1234; -3;AA;1223;N4WVAA;EWR;DFW;207;1372; 9;29;2013-11-19T14:00:00Z
2013; 5;20;1926;1929; -3;2335;2310; 25;UA;1561;N24212;EWR;SFO;354;2565;19;29;2013-05-20T23:00:00Z
2013; 5;28;1205;1159;  6;1312;1311;  1;EV;3832;N12967;EWR;BUF; 53; 282;11;59;2013-05-28T15:00:00Z
2013; 2;13;1218;1200; 18;1504;1432; 32;EV;4090;N18556;EWR;JAX;150; 820;12; 0;2013-02-13T17:00:00Z
2013; 2;25; 727; 730; -3;1022;1040;-18;AA; 715;N503AA;LGA;DFW;213;1389; 7;30;2013-02-25T12:00:00Z
2013; 7;11;1514;1459; 15;1703;1649; 14;MQ;3391;N721MQ;LGA;CMH; 77; 479;14;59;2013-07-11T18:00:00Z
2013;10; 2; 900; 902; -2;1141;1148; -7;UA;1711;N79521;EWR;IAH;184;1400; 9; 2;2013-10-02T13:00:00Z
2013; 8;19; 901; 901;  0;1137;1204;-27;B6;  63;N652JB;JFK;SEA;315;2422; 9; 1;2013-08-19T13:00:00Z
2013; 1;28;1035;1015; 20;1332;1334; -2;UA;1257;N12238;LGA;IAH;203;1416;10;15;2013-01-28T15:00:00Z
2013; 2;10; 734; 740; -6;1021;1105;-44;DL;1889;N647DL;JFK;SEA;322;2422; 7;40;2013-02-10T12:00:00Z
2013; 2;19; 629; 635; -6; 738; 748;-10;B6;1305;N178JB;JFK;IAD; 45; 228; 6;35;2013-02-19T11:00:00Z
2013; 3;11;1446;1450; -4;1733;1755;-22;AA;1813;N5FRAA;JFK;MCO;138; 944;14;50;2013-03-11T18:00:00Z
2013; 2;23;1716;1720; -4;2023;2033;-10;DL;1779;N321US;LGA;FLL;163;1076;17;20;2013-02-23T22:00:00Z
